job_title,job_category,employee_residence,experience_level,employment_type,company_location,company_size,salary_in_usd
ETL Developer,Data Engineering,United States,Senior,Full-time,United States,M,124270
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,225000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,160000
Data Scientist,Data Science and Research,Netherlands,Mid-level,Full-time,Other,S,54634
Data Engineer,Data Engineering,Canada,Senior,Full-time,Canada,M,185800
Data Engineer,Data Engineering,Canada,Senior,Full-time,Canada,M,137400
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,245000
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,180000
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,203500
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,152000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,250000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,63000
Machine Learning Infrastructure Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,186000
Machine Learning Infrastructure Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,148800
Machine Learning Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,United Kingdom,L,128058
Data Scientist,Data Science and Research,United States,Entry-level,Full-time,United States,L,82000
Data Scientist,Data Science and Research,Dominican Republic,Entry-level,Part-time,Other,M,110000
Applied Machine Learning Scientist,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,173000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,203500
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,152000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,186000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,148800
Data Science Manager,Data Science and Research,United States,Mid-level,Full-time,United States,M,158000
Data Science Manager,Data Science and Research,United States,Mid-level,Full-time,United States,M,134000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,170000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,120000
Analytics Engineer,Leadership and Management,United States,Executive,Full-time,United States,M,200000
Analytics Engineer,Leadership and Management,United States,Executive,Full-time,United States,M,150000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,216200
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,144100
Data Scientist,Data Science and Research,Netherlands,Mid-level,Full-time,Other,M,115573
Data Scientist,Data Science and Research,Netherlands,Mid-level,Full-time,Other,M,89306
ETL Developer,Data Engineering,United States,Senior,Full-time,United States,M,250000
ETL Developer,Data Engineering,United States,Senior,Full-time,United States,M,63000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,135000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,85000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,135000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,85000
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,M,206000
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,M,175100
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,189650
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,164996
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,149040
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,113900
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,154000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,126000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,L,200000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,L,150000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,195700
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,130500
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,170000
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,135000
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,98506
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,73880
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,117000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,99450
Data Engineer,Data Engineering,Puerto Rico,Senior,Full-time,Other,M,200000
Data Engineer,Data Engineering,Puerto Rico,Senior,Full-time,Other,M,135000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,193900
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,129300
Machine Learning Engineer,Machine Learning and AI,United Kingdom,Entry-level,Full-time,United Kingdom,S,55410
Data Analyst,Data Analysis,United Kingdom,Senior,Full-time,United Kingdom,M,86193
Data Analyst,Data Analysis,United Kingdom,Senior,Full-time,United Kingdom,M,61566
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,175000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,130000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,188100
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,139860
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,248700
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,167100
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,123400
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,88100
BI Data Analyst,Data Analysis,Germany,Mid-level,Full-time,Germany,S,50432
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,245000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,205000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,141300
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,102100
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,141300
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,102100
Data Analyst,Data Analysis,Argentina,Entry-level,Full-time,Other,L,50000
Data Scientist,Data Science and Research,Belgium,Entry-level,Full-time,Other,L,84053
Lead Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,S,61566
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,250000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,63000
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,L,189500
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,L,140100
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,177600
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,131300
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,24000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,24000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,250000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,63000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,L,202900
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,L,131300
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,145000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,115000
Machine Learning Engineer,Machine Learning and AI,United States,Entry-level,Full-time,United States,L,115000
Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,193900
Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,129300
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,180000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,140000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,216200
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,144100
Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,United States,M,216000
Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,United States,M,144000
Data Analyst,Data Analysis,United States,Entry-level,Full-time,United States,L,150000
Applied Data Scientist,Data Science and Research,Austria,Entry-level,Full-time,Other,M,50000
Cloud Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,L,250000
Research Scientist,Data Science and Research,Netherlands,Executive,Full-time,Other,L,84053
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,131752
Analytics Engineer,Leadership and Management,Argentina,Senior,Full-time,United States,S,48000
Data Science Manager,Data Science and Research,United States,Executive,Full-time,United States,M,260500
Data Science Manager,Data Science and Research,United States,Executive,Full-time,United States,M,175100
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,210000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,100000
Data Analyst,Data Analysis,United States,Entry-level,Full-time,United States,S,55000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,130000
Applied Machine Learning Scientist,Machine Learning and AI,France,Senior,Full-time,United Kingdom,L,77119
Data Scientist,Data Science and Research,Belgium,Entry-level,Full-time,Other,S,52008
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,206699
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,99100
Analytics Engineer,Leadership and Management,United States,Mid-level,Full-time,United States,M,200000
Analytics Engineer,Leadership and Management,United States,Mid-level,Full-time,United States,M,54000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,250000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,63000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,250000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,63000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,250000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,63000
Analytics Engineer,Leadership and Management,United States,Entry-level,Full-time,United States,L,130000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,100000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,80000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,160000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,100000
Data Specialist,Data Management and Strategy,United States,Senior,Full-time,United States,L,221300
Data Specialist,Data Management and Strategy,United States,Senior,Full-time,United States,L,148700
Machine Learning Engineer,Machine Learning and AI,United Kingdom,Entry-level,Full-time,United Kingdom,L,30000
Data Analyst,Data Analysis,France,Entry-level,Full-time,Other,M,28368
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,91118
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,61566
Data Scientist,Data Science and Research,Germany,Mid-level,Full-time,Germany,S,60938
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,M,249260
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,M,185400
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,170000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,130000
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,80036
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,128875
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,93700
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,180000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,100000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,136260
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,109280
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,160000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,92000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,200000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,160000
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,135446
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,104663
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,117000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,99450
Data Engineer,Data Engineering,United States,Entry-level,Full-time,United States,L,129000
Data Engineer,Data Engineering,United States,Entry-level,Full-time,United States,L,86000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,160000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,119300
Business Data Analyst,Data Analysis,United States,Senior,Full-time,United States,L,100000
Data Scientist,Data Science and Research,Turkey,Mid-level,Full-time,Other,M,25000
Data Analyst,Data Analysis,Singapore,Mid-level,Full-time,Other,M,65257
AI Scientist,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,200000
Machine Learning Developer,Machine Learning and AI,United States,Entry-level,Full-time,United States,L,180000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,L,153000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,210000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,100000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,150075
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,110925
Machine Learning Scientist,Machine Learning and AI,Egypt,Mid-level,Full-time,Other,M,22800
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,160000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,92000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,L,202900
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,L,131300
Data Analyst,Data Analysis,Portugal,Entry-level,Full-time,Other,M,22809
Data Analyst,Data Analysis,Indonesia,Entry-level,Full-time,Other,L,15000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,175000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,135000
Data Science Manager,Data Science and Research,Australia,Senior,Full-time,Other,L,133766
Machine Learning Engineer,Machine Learning and AI,United States,Entry-level,Full-time,United States,L,83000
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,92350
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,67723
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,186000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,148800
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,112900
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,90320
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,240000
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,160000
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,M,300000
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,M,200000
Data Engineer,Data Engineering,Germany,Mid-level,Full-time,Germany,S,65666
AI Scientist,Machine Learning and AI,India,Mid-level,Full-time,United States,L,200000
Machine Learning Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,United Kingdom,M,116976
Machine Learning Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,United Kingdom,M,92350
AI Scientist,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,120000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,112900
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,90320
Data Analytics Manager,Leadership and Management,United States,Senior,Full-time,United States,M,145000
Data Analytics Manager,Leadership and Management,United States,Senior,Full-time,United States,M,105400
Data Scientist,Data Science and Research,Germany,Entry-level,Full-time,Germany,S,49268
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,110820
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,92350
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,215300
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,158200
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,209100
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,154600
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,115934
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,81666
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,175000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,155000
Machine Learning Engineer,Machine Learning and AI,France,Mid-level,Full-time,Germany,M,84053
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,164000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,132000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,170000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,123000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,189650
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,164996
ETL Developer,Data Engineering,Greece,Mid-level,Full-time,Other,M,52533
ETL Developer,Data Engineering,Greece,Mid-level,Full-time,Other,M,52533
Lead Data Engineer,Data Engineering,Canada,Executive,Full-time,Canada,S,115222
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,165400
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,132320
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,208775
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,147800
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,136994
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,101570
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,128875
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,93700
Machine Learning Engineer,Machine Learning and AI,United Kingdom,Entry-level,Full-time,United Kingdom,L,35093
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,183600
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,100800
Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,United Kingdom,M,49253
Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,United Kingdom,M,36940
Data Analyst,Data Analysis,Spain,Mid-level,Full-time,Spain,M,42026
Data Analyst,Data Analysis,Spain,Mid-level,Full-time,Spain,M,31520
Data Engineer,Data Engineering,Spain,Mid-level,Full-time,Spain,M,84053
Data Engineer,Data Engineering,Spain,Mid-level,Full-time,Spain,M,73546
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,98506
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,86193
Data Engineer,Data Engineering,Greece,Mid-level,Full-time,Other,M,84053
Data Engineer,Data Engineering,Greece,Mid-level,Full-time,Other,M,73546
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,189650
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,164996
Data Analyst,Data Analysis,Greece,Mid-level,Full-time,Other,M,42026
Data Analyst,Data Analysis,Greece,Mid-level,Full-time,Other,M,31520
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,92350
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,73880
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,215300
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,140400
Data Engineer,Data Engineering,Spain,Mid-level,Full-time,Spain,M,63040
Data Engineer,Data Engineering,Spain,Mid-level,Full-time,Spain,M,47280
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,260000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,180000
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,67723
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,43096
Data Engineer,Data Engineering,Greece,Mid-level,Full-time,Other,M,63040
Data Engineer,Data Engineering,Greece,Mid-level,Full-time,Other,M,47280
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,73880
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,55410
Machine Learning Engineer,Machine Learning and AI,Italy,Mid-level,Full-time,Other,L,51064
Data Science Engineer,Data Science and Research,Argentina,Senior,Full-time,Other,L,60000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,82900
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,63900
Machine Learning Scientist,Machine Learning and AI,United States,Mid-level,Full-time,United States,L,160000
Machine Learning Scientist,Machine Learning and AI,United States,Mid-level,Full-time,United States,L,112300
Data Science Manager,Data Science and Research,United States,Mid-level,Full-time,United States,M,241000
Data Science Manager,Data Science and Research,United States,Mid-level,Full-time,United States,M,159000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,180000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,80000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,S,58000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,S,58000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,136000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,108800
Data Engineer,Data Engineering,United States,Executive,Full-time,United States,M,242000
Data Engineer,Data Engineering,United States,Executive,Full-time,United States,M,200000
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,61566
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,36940
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,73880
Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,United Kingdom,M,49253
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,165220
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,120160
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,124190
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,90320
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,181940
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,132320
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,220110
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,160080
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,180000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,120000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,126500
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,106260
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,116000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,99000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,155000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,120600
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,130000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,90000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,170000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,150000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,102100
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,84900
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,136620
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,99360
Data Scientist,Data Science and Research,United Kingdom,Senior,Full-time,United Kingdom,M,110820
Data Scientist,Data Science and Research,United Kingdom,Senior,Full-time,United Kingdom,M,98506
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,146000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,123000
Data Engineer,Data Engineering,United Kingdom,Entry-level,Full-time,United Kingdom,M,49253
Data Engineer,Data Engineering,United Kingdom,Entry-level,Full-time,United Kingdom,M,43096
Data Analyst,Data Analysis,United States,Executive,Full-time,United States,M,130000
Data Analyst,Data Analysis,United States,Executive,Full-time,United States,M,110000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,170000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,135000
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,M,161342
Data Science Manager,Data Science and Research,United States,Senior,Full-time,United States,M,137141
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,167000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,123000
Data Engineer,Data Engineering,United Kingdom,Senior,Full-time,United Kingdom,M,73880
Data Engineer,Data Engineering,United Kingdom,Senior,Full-time,United Kingdom,M,61566
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,211500
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,138600
Data Architect,Data Architecture and Modeling,Canada,Senior,Full-time,Canada,M,192400
Data Architect,Data Architecture and Modeling,Canada,Senior,Full-time,Canada,M,90700
Data Analyst,Data Analysis,Canada,Senior,Full-time,Canada,M,130000
Data Analyst,Data Analysis,Canada,Senior,Full-time,Canada,M,61300
Data Analyst,Data Analysis,Canada,Senior,Full-time,Canada,M,130000
Data Analyst,Data Analysis,Canada,Senior,Full-time,Canada,M,61300
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,160000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,113000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,150000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,95550
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,167000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,115500
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,112900
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,90320
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,112900
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,90320
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,165400
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,132320
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,243900
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,156600
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,136600
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,109280
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,128875
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,93700
Head of Data Science,Data Science and Research,United States,Executive,Full-time,United States,M,224000
Head of Data Science,Data Science and Research,United States,Executive,Full-time,United States,M,167875
Analytics Engineer,Leadership and Management,United States,Executive,Full-time,United States,M,175000
Analytics Engineer,Leadership and Management,United States,Executive,Full-time,United States,M,135000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,209100
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,L,154600
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,180000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,160000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,205300
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,140400
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,176000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,144000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,200100
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,160000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,70500
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,54000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,205300
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,140400
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,205300
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,184700
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,175100
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,140250
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,116150
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,99050
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,145000
